,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,5DAvg,10DAvg,20DAvg,RSI,TR,ATR,BolU,BolL,EMAs,EMAl,MACD,StoK,StoD,DMP,DMM,DI14P,DI14N,ADX,index,Revenue,COGS,GrossProfit,OperatingIncome,PreTaxIncome,IncomeAfterTax,IncomeFromContinuousOperations,NetIncome,EBITDA,SharesOutstanding,Basic EPS,EPS,Current,D/E,ITR,ROE,ROA,BVPS,OCFPS,FCFPS
32,2020-05-26 00:00:00-04:00,282.157575,282.9781879,279.8708724,281.0418701,3234600,0,0,280.0718384,279.1451782,280.5607574,45.24112905,4.121620537,4.730788928,286.0999759,274.7178647,280.169578,22.47030064,257.6992774,59.34063882,65.40381545,2.729311076,0,18.71087874,11.87541496,22.34812706,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
33,2020-05-27 00:00:00-04:00,280.8205432,282.4341365,276.1272954,282.1575317,2980200,0,0,280.3263306,279.2530579,280.6416733,45.63905645,6.306841025,4.884903306,285.4351617,275.0033193,280.4754171,22.56502462,257.9103924,66.33874866,88.0211785,0,0,18.12056707,7.321134108,42.44776277,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
34,2020-05-28 00:00:00-04:00,283.3008455,286.758545,282.9781212,285.4307861,4301900,0,0,281.1838257,279.9372192,280.7878159,56.97672063,4.601013253,4.861849953,286.4239983,274.6151383,281.2377815,22.8145045,258.423277,86.87059574,87.51079211,0,6.850825806,18.20648906,17.42083838,2.205191182,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
35,2020-05-29 00:00:00-04:00,280.4886238,284.8038265,278.7828196,284.4257813,4971800,0,0,282.3825073,280.7421722,281.0399994,53.85311001,6.64796655,5.107509864,286.9051853,274.4672032,281.728243,22.75853969,258.9697033,80.56659242,78.05748299,0,0,17.33079727,16.58293464,2.205191182,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
36,2020-06-01 00:00:00-04:00,283.9001819,285.5967564,282.572423,284.2597961,2293700,0,0,283.4631531,281.5793945,281.33367,46.43598088,3.024333447,4.873704198,286.3287446,274.7749236,282.1177127,22.74209895,259.3756138,80.83468969,68.67057577,0,3.789603403,11.87839029,22.93247465,31.75469609,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
37,2020-06-02 00:00:00-04:00,283.9463619,284.9329377,280.9681192,283.1533813,2528900,0,0,283.8854553,281.9786469,281.45354,54.62395899,3.96481845,4.711686844,286.6393119,274.7607343,282.2770464,22.65892447,259.6181219,76.24580258,64.14150675,0,0,12.28684387,23.72103701,31.75469609,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
38,2020-06-03 00:00:00-04:00,283.5313862,284.1768347,282.0745543,282.7384338,2165900,0,0,284.0016357,282.1639832,281.3945297,60.19021922,2.102280372,4.448243079,286.8959147,275.0968832,282.3480291,22.62202654,259.7260025,73.51173943,38.24699412,0,1.1064351,13.01452272,26.90257788,34.79224431,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
39,2020-06-04 00:00:00-04:00,286.6202871,290.7695272,284.9974642,286.5280762,4553900,0,0,284.2210938,282.7024597,281.4802811,73.13989741,8.031093337,4.472612513,287.6701871,275.7728715,282.9911132,22.90000761,260.0911056,76.39814604,56.72610473,6.592692458,0,23.47228174,26.75599675,6.537582228,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
40,2020-06-05 00:00:00-04:00,288.7225334,289.18356,283.3377459,287.7174988,4375600,0,0,284.8794373,283.6309723,281.8048462,76.13019428,5.845814122,4.628702601,288.3024192,276.8306288,283.7182495,23.00870418,260.7095453,79.15598899,64.8989312,0,0,22.68074449,23.97554088,2.775181049,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
41,2020-06-08 00:00:00-04:00,286.4450395,287.0259375,282.572405,283.2455139,3764500,0,0,284.6765808,284.0698669,281.862471,58.56853496,5.145093803,4.73408351,288.2533634,277.4632067,283.6455209,22.68549764,260.9600233,48.61430009,8.211527459,0,0,22.17587011,17.79353224,10.96423167,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
42,2020-06-09 00:00:00-04:00,283.5313831,284.5456473,281.3830113,281.7333679,3155800,0,0,284.3925781,284.1390167,281.6420975,51.7954793,3.162635991,4.547699541,288.2369975,277.600758,283.3513435,22.5495456,260.8017979,38.2870083,4.491435425,0,0,14.64163121,18.52278648,11.70276923,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
43,2020-06-10 00:00:00-04:00,282.5908805,284.5732893,281.8255606,283.3746033,2713700,0,0,284.519812,284.2607239,281.7568909,54.46149077,2.839921419,4.439687267,288.3000215,277.8564901,283.354922,22.66104806,260.6938739,49.49592359,35.29360277,0,0.442549307,14.99784456,19.61112008,13.3297126,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
44,2020-06-11 00:00:00-04:00,283.0611073,285.0988651,277.2060919,277.3812561,3443000,0,0,282.690448,283.4557709,281.6964951,48.14215084,7.892773264,4.753843279,288.5337868,277.4725652,282.4358964,22.22535586,260.2105406,8.563999576,2.219298809,0.525575806,0,14.79641803,18.31512631,10.62683226,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
45,2020-06-12 00:00:00-04:00,279.0778806,281.3645547,273.1582861,275.4173279,4020000,0,0,280.2304138,282.5549255,281.6485489,44.23493446,8.206268621,5.135176728,289.2953521,276.21968,281.3561167,22.0476062,259.3085105,12.82727205,18.91903059,0,0,13.69764979,16.95506206,10.62683226,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
46,2020-06-15 00:00:00-04:00,273.8958757,274.8363879,270.9360929,274.0157471,3266800,0,0,278.3844604,281.5305206,281.5549576,37.90457818,4.48123494,5.160863471,290.2722605,274.2390397,280.226829,21.93061876,258.2962103,15.52758889,21.74471273,0,0,9.851989614,16.87067302,26.26491043,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
47,2020-06-16 00:00:00-04:00,277.8606717,279.1423107,275.8966943,277.869873,2633800,0,0,277.6117615,281.0021698,281.4904083,43.2547966,5.126563593,5.07655794,290.3026821,273.5960954,279.8642204,22.20744384,257.6567766,34.96005797,66.48900164,0,4.960601358,10.01559992,24.13054444,41.33686183,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
48,2020-06-17 00:00:00-04:00,277.5564767,278.4600991,275.6017282,276.2563782,2188400,0,0,276.1881165,280.3539642,281.2589737,34.77188756,2.858370883,4.952083485,289.9063197,272.6818282,279.3091678,22.10843126,257.2007365,26.82483109,64.83236751,0,0,10.26734979,14.85549206,18.26283151,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
49,2020-06-18 00:00:00-04:00,276.6159891,277.36285,274.5782592,276.2195129,1881800,0,0,275.9557678,279.3231079,281.0127838,35.9265404,2.784590827,4.676128076,289.5167955,271.8990283,278.8338363,22.09836624,256.73547,26.63895691,35.96045651,0,0,10.87326362,15.73216895,18.26283151,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
50,2020-06-19 00:00:00-04:00,276.7819775,278.3679105,275.3620356,276.5238037,3438000,0,0,276.177063,278.2037384,280.9173553,36.79568533,3.005874892,4.674809608,288.9749799,271.3357022,278.4784466,22.12016074,256.3582859,28.17318829,50.11913343,1.005060452,0,12.41200849,9.946296229,11.02817182,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
51,2020-06-22 00:00:00-04:00,276.3393744,277.980628,275.0023859,277.0309143,2094400,0,0,276.7800964,277.5822784,280.8260727,39.33149623,2.978242171,4.604339874,288.5043911,270.9316528,278.2557494,22.15933889,256.0964105,30.73003542,64.71981007,0,0,12.60197512,10.09852497,11.02817182,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
52,2020-06-23 00:00:00-04:00,278.2111867,281.1340803,277.2891333,277.805481,2409600,0,0,276.767218,277.1894897,280.6642532,41.51064091,4.103165968,4.747260274,288.0249931,270.7063433,278.1864773,22.21961629,255.966861,34.63539363,45.71485305,3.153452232,0,16.96735184,8.129727694,35.21375519,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
53,2020-06-24 00:00:00-04:00,277.3259295,277.7961856,273.4809834,274.7902832,2398100,0,0,276.473999,276.3310577,280.2958908,29.24666759,4.324497534,4.482503431,286.4400606,270.6144482,277.6639859,22.0007333,255.6632526,21.12178222,17.10810415,0,0,7.464082392,8.60990603,7.128433894,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
54,2020-06-25 00:00:00-04:00,273.9051191,277.6763133,272.3745074,277.1046448,2274300,0,0,276.6510254,276.3033966,279.8795837,31.95352863,5.301805856,4.443645697,283.6659635,271.8724233,277.5779334,22.15595393,255.4219795,38.33816918,53.99963497,0,0,7.52935252,8.685195884,7.128433894,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
55,2020-06-26 00:00:00-04:00,276.9940022,278.5707053,272.8816529,273.4440918,2866000,0,0,276.035083,276.106073,279.3304993,32.86033413,5.689052425,4.482499885,282.4717434,271.6664402,276.9419578,21.89629968,255.0456581,17.70838943,17.26194709,0.89439203,0,8.889300715,8.609912842,1.596573882,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
56,2020-06-29 00:00:00-04:00,274.2555461,278.1189518,273.6930789,278.0820618,1841700,0,0,276.2453125,276.5127045,279.0216125,44.24422431,4.674859983,4.590515884,281.5535309,272.0630375,277.1173584,22.22061937,254.896739,50.45600342,92.11381683,0,0.811426033,8.680133221,9.669900874,5.393819146,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
57,2020-06-30 00:00:00-04:00,277.5473353,280.875935,276.7451533,279.5758362,2391700,0,0,276.5993835,276.6833008,278.8427353,43.98380318,4.130781706,4.68272019,279.8970481,273.1768393,277.4955857,22.355293,255.1402927,61.00319285,83.73714114,0,3.052074408,8.509218533,13.4599754,22.53499551,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
58,2020-07-01 00:00:00-04:00,278.9211077,281.7610194,277.3075145,280.9957275,1906100,0,0,277.8404724,277.1572357,278.7556,56.69403308,4.45350481,4.437058158,280.9062009,272.6840396,278.0340691,22.47044597,255.5636231,92.93028159,90.51440924,0.88508435,0,9.55908309,14.2052,19.55083979,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
59,2020-07-02 00:00:00-04:00,282.1483427,284.8407511,280.8574736,281.9085999,2540500,0,0,278.8012634,277.7261444,278.5246262,62.50888005,3.983277474,4.135415933,282.0998823,272.4176828,278.6301508,22.54659599,256.0835548,78.9124537,63.78091769,0,3.549959057,10.25633414,21.37297684,35.14664835,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
60,2020-07-06 00:00:00-04:00,283.5590648,287.2749387,283.2916615,287.2103882,2332400,0,0,281.5545227,278.7948029,278.4992706,72.1038995,5.366338818,4.198637639,285.0456677,271.3568461,279.9501873,22.94496179,257.0052255,99.56678779,99.35238546,0,2.434187856,10.10189763,25.19226811,42.75599144,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
61,2020-07-07 00:00:00-04:00,285.8549612,293.2590483,285.5783565,291.5809326,3346600,0,0,284.2542969,280.2498047,278.9160416,72.57835617,7.680691804,4.381075368,289.0680959,269.2931407,281.7395327,23.2982144,258.4413183,91.96479505,86.46852753,5.984109609,0,19.43765868,16.05549604,9.529056137,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
62,2020-07-08 00:00:00-04:00,292.4199698,293.2590134,289.5339387,291.6638794,2364500,0,0,286.6719055,281.6356445,279.4125671,76.71876637,3.725074724,4.442982785,292.0226166,268.5396916,283.2663553,23.33052547,259.9358298,92.36196335,83.9961174,0,3.955582245,19.16681918,22.1910599,7.31236898,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
63,2020-07-09 00:00:00-04:00,295.0570393,303.3370876,294.7619755,300.1652222,5313600,0,0,290.5058044,284.1731384,280.2520981,82.10120648,11.6732082,5.077884026,297.5427045,266.4404193,285.866181,23.96264797,261.903533,89.75581039,82.1391213,10.07807415,0,30.94676656,19.41645312,22.89431358,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
64,2020-07-10 00:00:00-04:00,300.5894007,301.8802698,297.924653,300.8014832,2484100,0,0,294.2843811,286.5428223,281.4231094,82.25911229,3.955616864,5.145722738,301.8516511,265.5997126,288.1639198,24.05660231,264.1073175,91.81074568,81.63024639,0,3.162677479,29.14363948,23.55063744,10.61405976,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
65,2020-07-13 00:00:00-04:00,300.8659979,303.4569656,296.4401531,297.7494812,2583200,0,0,296.3921997,288.9733612,282.5397171,75.78599296,7.016812511,5.434192048,304.3324888,266.0786702,289.6386215,23.83748767,265.8011339,81.637603,34.35893169,1.576695723,0,29.66902885,22.30047254,14.17861652,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
66,2020-07-14 00:00:00-04:00,296.2741626,303.0420302,295.4719808,302.4334717,1844800,0,0,298.5627075,291.4085022,283.9606033,77.9333457,7.570049446,5.681826582,307.6282557,266.3011877,291.60706,24.16821921,267.4388408,96.70716555,87.18226878,0,0,24.41161127,21.32853736,6.740410778,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
67,2020-07-15 00:00:00-04:00,302.5257018,303.650608,300.2389994,301.2348328,1770700,0,0,300.4768982,293.5744019,285.1288513,81.28278423,3.411608561,5.616620227,309.5578237,268.1494125,293.0882558,24.10392978,268.984326,92.27597058,70.46233861,0,4.767018647,24.69501875,27.63854017,5.624538964,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
68,2020-07-16 00:00:00-04:00,301.1610116,302.3412386,298.8005577,300.8382874,1402000,0,0,300.6115112,295.5586578,286.3579468,79.41035881,3.54068091,5.490825588,310.9940594,270.1036972,294.2805684,24.06979386,270.2107745,90.8598761,65.61378151,0,0,25.26078085,28.27173824,5.624538964,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
69,2020-07-17 00:00:00-04:00,301.78809,302.2491167,299.2801034,299.4737549,1768100,0,0,300.3459656,297.3151733,287.5206589,84.2017637,2.969013304,5.296537079,310.7820461,274.0342337,295.0795201,23.9661888,271.1133313,86.05741789,13.8802111,0,0.479545733,24.98123309,29.95551773,9.054566517,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
70,2020-07-20 00:00:00-04:00,299.5659095,301.9171342,297.5097205,301.0596313,1863300,0,0,301.0079956,298.7000977,288.7474503,82.82415493,4.407413639,5.277433769,310.9573005,277.1414893,295.9995372,24.07598668,271.9235506,90.37006935,73.47402595,0,0,25.07166042,28.96570888,7.206213975,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
71,2020-07-21 00:00:00-04:00,301.5114456,305.6514562,301.050419,302.1937561,1874200,0,0,300.9600525,299.76138,290.0055923,82.64583377,4.601037215,5.311023448,310.8500456,280.4798756,296.952494,24.16812909,272.7843649,87.80092017,57.53116762,3.734322007,0,29.93542723,24.67774431,9.627133476,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
72,2020-07-22 00:00:00-04:00,303.9548606,303.9640901,299.676548,302.710083,1312600,0,0,301.2551025,300.8660004,291.2508224,82.18105507,4.287542159,5.299168973,310.2269276,284.2050444,297.8382769,24.2132009,273.625076,88.13674587,63.87289777,0,0,28.80937099,24.73294952,7.613456861,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
73,2020-07-23 00:00:00-04:00,302.5255783,304.6278579,299.9714737,300.6906738,1561700,0,0,301.2255798,300.9185455,292.545842,76.95140653,4.656384278,5.347248031,308.2089436,288.9061818,298.2771072,24.06695368,274.2101535,77.81382878,16.97307874,0.66376782,0,29.43699688,19.7685291,19.64915036,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
74,2020-07-24 00:00:00-04:00,300.7922108,303.1250044,299.3630395,300.3865051,1423400,0,0,301.4081299,300.8770477,293.709935,72.07298033,3.76196486,5.232649891,306.6222543,292.3751735,298.60163,24.03358954,274.5680404,73.77111098,19.43971317,0,0,30.08168459,16.87867027,28.11523541,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
75,2020-07-27 00:00:00-04:00,300.294312,303.3555357,299.8332854,302.0646667,2083300,0,0,301.609137,301.3085663,295.1409637,69.30398419,3.52225036,4.935618359,305.8211967,294.6739074,299.1344049,24.15542639,274.9789785,77.74601807,51.31472753,0,0.470245849,23.23179695,18.57499191,11.13887281,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
76,2020-07-28 00:00:00-04:00,302.4058641,304.2776314,300.4234548,302.0370483,1374000,0,0,301.5777954,301.268924,296.3387131,69.13939503,3.854176578,4.94483992,303.6371429,298.3398425,299.5809654,24.16240554,275.4185599,66.80826258,54.40958009,0.922095677,0,24.5204462,12.82648442,31.31170777,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
77,2020-07-29 00:00:00-04:00,301.529828,302.4703403,300.0269049,300.7184448,1341300,0,0,301.1794678,301.2172852,297.3958435,51.38887186,2.443435358,4.285570432,303.6400029,298.4160143,299.7559622,24.06524817,275.6907141,51.53963098,19.91652846,0,0,11.49518789,14.79964295,12.56693787,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
78,2020-07-30 00:00:00-04:00,298.1773361,301.6517223,297.5397487,300.1455383,1390300,0.7,0,301.0704407,301.1480103,298.353334,48.34798783,4.111973645,4.296738773,303.6338683,298.3284425,299.815897,24.01561382,275.8002832,45.91157578,38.67371632,0,0,11.46530891,9.503570251,9.355476955,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
79,2020-07-31 00:00:00-04:00,300.1456081,301.5224138,298.0480267,300.8016663,2149900,0,0,301.1534729,301.2808014,299.2979874,58.74199345,3.474387021,4.043708381,303.1040578,299.2942794,299.9675538,24.06053926,275.9070146,52.35717247,66.15671805,0,0.508278068,9.397642325,10.99607396,7.837863431,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
80,2020-08-03 00:00:00-04:00,300.8201054,304.8304491,299.6650597,304.3037415,2480200,0,0,301.6012878,301.6052124,300.152655,55.74579554,5.165389436,3.871946952,303.7921512,298.8733674,300.6346596,24.32328005,276.3113796,83.44683773,92.77562371,3.308035329,0,15.91709535,11.48386509,16.17910537,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
81,2020-08-04 00:00:00-04:00,304.5255189,314.006144,303.9341501,313.9784241,3933300,0,0,303.989563,302.7836792,301.2725296,75.74342269,10.07199394,4.347688764,309.4319237,295.054108,302.6875465,25.05938549,277.628161,99.83196375,99.82629548,9.175694956,0,29.25021407,2.395475799,84.86065048,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
82,2020-08-05 00:00:00-04:00,315.8910981,316.6950336,311.9454725,314.1446838,2923700,0,0,306.6748108,303.9271393,302.3965698,77.13279403,4.749561052,4.434037346,312.7206092,293.6663362,304.450183,25.12622736,279.3239556,86.70675996,85.02434749,0,8.011322393,28.68059449,15.25438541,30.55926988,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
83,2020-08-06 00:00:00-04:00,316.3993907,318.9035221,315.6601445,317.2310181,2104300,0,0,310.0919067,305.5811737,303.2498596,83.8327984,4.758838299,4.561881988,316.3028993,292.620798,306.4164653,25.35979596,281.0566693,92.18229607,88.82715944,0,3.714671992,27.87683403,19.89235134,16.71471394,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
84,2020-08-07 00:00:00-04:00,317.0739481,318.5431629,313.8305704,315.0133362,1759000,0,0,312.9342407,307.0438568,303.9604523,75.96088224,4.712592532,4.583680481,318.3669209,292.5501629,307.7390608,25.2128246,282.5262362,81.79073579,44.09085652,0,0,27.74426088,19.7977498,16.71471394,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
85,2020-08-10 00:00:00-04:00,314.8285129,315.1611808,312.8603104,314.1724548,1503800,0,0,314.9079834,308.2546356,304.781601,72.53224403,2.300870389,4.41938285,319.862476,292.7658505,308.7288137,25.13965033,283.5891634,77.8547207,21.71269987,0,0,22.74007522,20.53376283,5.0984902,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
86,2020-08-11 00:00:00-04:00,314.9577972,314.9577972,306.5952513,307.1773987,2065600,0,0,313.5477783,308.7686707,305.0187973,56.75638253,8.362545931,4.710454548,320.0254457,293.2410687,308.4901345,24.6160777,283.8740568,45.1121148,4.872377965,0,0,21.33490461,19.26492621,5.0984902,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
87,2020-08-12 00:00:00-04:00,308.3971993,313.1559819,307.8612705,311.1785583,1853900,0,0,312.9545532,309.814682,305.5159836,64.96485512,5.978583226,4.80489733,320.513429,294.2513546,308.9037382,24.87367674,284.0300614,63.84082709,53.50624315,0,1.266019245,19.92881287,20.76830097,2.062770623,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
88,2020-08-13 00:00:00-04:00,311.3910836,313.6734551,309.6723891,310.1990967,1536500,0,0,311.5481689,310.8200378,305.984024,63.73658016,4.001066055,4.821975987,320.6407554,295.5258269,309.1030241,24.82020544,284.2828187,59.25614232,43.09507467,0,1.811118541,19.85822824,23.377577,8.139894085,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
89,2020-08-14 00:00:00-04:00,310.966025,313.0266367,310.1066778,310.7350159,1522900,0,0,310.6925049,311.8133728,306.5470871,62.53854994,2.919958938,4.778955171,320.829246,296.5759577,309.3540998,24.85594232,284.4981574,61.76468413,49.44346331,0,0.434288719,20.03699476,23.53428192,8.026588664,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
90,2020-08-17 00:00:00-04:00,312.000915,314.5142954,311.7329365,314.135437,1504700,0,0,310.6851013,312.7965424,307.2008774,65.94092641,3.779279487,4.773605379,321.3671817,297.7663632,310.0896901,25.11047254,284.9792176,77.6814469,92.17543007,0,1.626258729,18.67969699,25.99406574,16.37285132,2/29/2020,39072,34056,5016,1266,1277,947,947,931,1655,442,2.1,2.1,1.0444,0.3294,2.8739,5.5709,1.9413,38.4922,1.3945,0.1665
